date_ist,time_ist,location,lat,lon,aqi,pm25,pm10,co,no2
17-07-2025,04:00,Connaught Place,28.6304,77.2177,137,46.0,51.9,316,25.3
17-07-2025,05:00,Connaught Place,28.6304,77.2177,137,47.4,53.9,353,28.0
17-07-2025,06:00,Connaught Place,28.6304,77.2177,139,36.4,54.2,453,28.0
17-07-2025,07:00,Connaught Place,28.6304,77.2177,139,32.0,44.7,588,27.7
17-07-2025,08:00,Connaught Place,28.6304,77.2177,140,31.0,40.7,668,26.4
17-07-2025,09:00,Connaught Place,28.6304,77.2177,140,29.4,36.6,643,23.1
17-07-2025,10:00,Connaught Place,28.6304,77.2177,139,29.6,39.7,563,18.7
17-07-2025,11:00,Connaught Place,28.6304,77.2177,138,33.3,82.2,496,14.7
17-07-2025,12:00,Connaught Place,28.6304,77.2177,136,35.7,91.5,460,11.2
17-07-2025,13:00,Connaught Place,28.6304,77.2177,135,36.8,96.6,437,8.2
17-07-2025,14:00,Connaught Place,28.6304,77.2177,133,37.1,101.7,433,7.2
17-07-2025,15:00,Connaught Place,28.6304,77.2177,131,36.8,91.3,421,7.3
17-07-2025,16:00,Connaught Place,28.6304,77.2177,130,35.4,73.1,428,9.3
17-07-2025,17:00,Connaught Place,28.6304,77.2177,127,48.4,53.6,546,20.3
17-07-2025,18:00,Connaught Place,28.6304,77.2177,127,59.3,62.6,868,35.1
17-07-2025,19:00,Connaught Place,28.6304,77.2177,136,72.9,75.4,1302,55.2
17-07-2025,20:00,Connaught Place,28.6304,77.2177,132,77.1,79.6,1659,67.5
17-07-2025,21:00,Connaught Place,28.6304,77.2177,126,77.8,81.5,1898,64.8
17-07-2025,22:00,Connaught Place,28.6304,77.2177,128,79.6,84.3,2061,54.2
17-07-2025,23:00,Connaught Place,28.6304,77.2177,130,79.9,88.0,2088,44.4
17-07-2025,00:00,Dwarka,28.5882,77.0494,147,64.7,85.0,504,37.3
17-07-2025,01:00,Dwarka,28.5882,77.0494,150,60.8,72.2,425,32.3
17-07-2025,02:00,Dwarka,28.5882,77.0494,151,56.2,73.1,366,27.9
17-07-2025,03:00,Dwarka,28.5882,77.0494,151,50.2,66.6,331,23.7
17-07-2025,04:00,Dwarka,28.5882,77.0494,151,45.3,64.0,317,20.1
17-07-2025,05:00,Dwarka,28.5882,77.0494,151,50.1,136.0,329,24.5
17-07-2025,06:00,Dwarka,28.5882,77.0494,152,40.2,129.9,392,24.2
17-07-2025,07:00,Dwarka,28.5882,77.0494,152,29.2,72.4,482,23.6
17-07-2025,08:00,Dwarka,28.5882,77.0494,152,25.4,44.7,532,21.9
17-07-2025,09:00,Dwarka,28.5882,77.0494,151,26.4,70.1,501,18.3
17-07-2025,10:00,Dwarka,28.5882,77.0494,151,38.0,179.3,430,13.7
17-07-2025,11:00,Dwarka,28.5882,77.0494,151,45.6,246.8,376,10.0
17-07-2025,12:00,Dwarka,28.5882,77.0494,151,48.9,261.7,360,7.5
17-07-2025,13:00,Dwarka,28.5882,77.0494,151,47.0,239.3,362,6.0
17-07-2025,14:00,Dwarka,28.5882,77.0494,151,40.7,192.8,376,5.9
17-07-2025,15:00,Dwarka,28.5882,77.0494,150,37.1,135.0,380,6.1
17-07-2025,16:00,Dwarka,28.5882,77.0494,149,34.8,96.9,398,7.7
17-07-2025,17:00,Dwarka,28.5882,77.0494,147,38.3,45.2,491,17.0
17-07-2025,18:00,Dwarka,28.5882,77.0494,143,48.3,52.7,710,38.1
17-07-2025,19:00,Dwarka,28.5882,77.0494,140,62.9,66.4,1005,66.8
17-07-2025,20:00,Dwarka,28.5882,77.0494,138,71.9,75.2,1293,84.9
17-07-2025,21:00,Dwarka,28.5882,77.0494,135,74.7,91.0,1584,82.8
17-07-2025,22:00,Dwarka,28.5882,77.0494,134,78.7,115.3,1868,70.1
17-07-2025,23:00,Dwarka,28.5882,77.0494,135,77.5,94.5,2031,57.5
17-07-2025,00:00,Okhla Phase III,28.5273,77.2618,147,64.7,85.0,471,37.3
17-07-2025,01:00,Okhla Phase III,28.5273,77.2618,150,60.8,72.2,368,32.3
17-07-2025,02:00,Okhla Phase III,28.5273,77.2618,151,56.2,73.1,299,27.9
17-07-2025,03:00,Okhla Phase III,28.5273,77.2618,151,50.2,66.6,277,23.7
17-07-2025,04:00,Okhla Phase III,28.5273,77.2618,151,45.3,64.0,288,20.1
17-07-2025,05:00,Okhla Phase III,28.5273,77.2618,151,50.1,136.0,326,24.5
17-07-2025,06:00,Okhla Phase III,28.5273,77.2618,152,40.2,129.9,417,24.2
17-07-2025,07:00,Okhla Phase III,28.5273,77.2618,152,29.2,72.4,536,23.6
17-07-2025,08:00,Okhla Phase III,28.5273,77.2618,152,25.4,44.7,597,21.9
17-07-2025,09:00,Okhla Phase III,28.5273,77.2618,151,26.4,70.1,543,18.3
17-07-2025,10:00,Okhla Phase III,28.5273,77.2618,151,38.0,179.3,432,13.7
17-07-2025,11:00,Okhla Phase III,28.5273,77.2618,151,45.6,246.8,353,10.0
17-07-2025,12:00,Okhla Phase III,28.5273,77.2618,151,48.9,261.7,344,7.5
17-07-2025,13:00,Okhla Phase III,28.5273,77.2618,151,47.0,239.3,366,6.0
17-07-2025,14:00,Okhla Phase III,28.5273,77.2618,151,40.7,192.8,396,5.9
17-07-2025,15:00,Okhla Phase III,28.5273,77.2618,150,37.1,135.0,404,6.1
17-07-2025,16:00,Okhla Phase III,28.5273,77.2618,149,34.8,96.9,420,7.7
17-07-2025,17:00,Okhla Phase III,28.5273,77.2618,147,38.3,45.2,506,17.0
17-07-2025,18:00,Okhla Phase III,28.5273,77.2618,143,48.3,52.7,716,38.1
17-07-2025,19:00,Okhla Phase III,28.5273,77.2618,140,62.9,66.4,996,66.8
17-07-2025,20:00,Okhla Phase III,28.5273,77.2618,138,71.9,75.2,1254,84.9
17-07-2025,21:00,Okhla Phase III,28.5273,77.2618,135,74.7,91.0,1504,82.8
17-07-2025,22:00,Okhla Phase III,28.5273,77.2618,134,78.7,115.3,1731,70.1
17-07-2025,23:00,Okhla Phase III,28.5273,77.2618,135,77.5,94.5,1799,57.5
17-07-2025,00:00,Rohini,28.7041,77.1025,133,52.6,67.1,569,36.4
17-07-2025,01:00,Rohini,28.7041,77.1025,134,52.3,66.1,481,34.0
17-07-2025,02:00,Rohini,28.7041,77.1025,135,52.0,63.6,413,31.7
17-07-2025,03:00,Rohini,28.7041,77.1025,136,49.9,61.2,368,28.4
17-07-2025,04:00,Rohini,28.7041,77.1025,137,46.0,51.9,344,25.3
17-07-2025,05:00,Rohini,28.7041,77.1025,137,47.4,53.9,356,28.0
17-07-2025,06:00,Rohini,28.7041,77.1025,139,36.4,54.2,435,28.0
17-07-2025,07:00,Rohini,28.7041,77.1025,139,32.0,44.7,550,27.7
17-07-2025,08:00,Rohini,28.7041,77.1025,140,31.0,40.7,624,26.4
17-07-2025,09:00,Rohini,28.7041,77.1025,140,29.4,36.6,617,23.1
17-07-2025,10:00,Rohini,28.7041,77.1025,139,29.6,39.7,568,18.7
17-07-2025,11:00,Rohini,28.7041,77.1025,138,33.3,82.2,519,14.7
17-07-2025,12:00,Rohini,28.7041,77.1025,136,35.7,91.5,476,11.2
17-07-2025,13:00,Rohini,28.7041,77.1025,135,36.8,96.6,433,8.2
17-07-2025,14:00,Rohini,28.7041,77.1025,133,37.1,101.7,414,7.2
17-07-2025,15:00,Rohini,28.7041,77.1025,131,36.8,91.3,420,7.3
17-07-2025,16:00,Rohini,28.7041,77.1025,130,35.4,73.1,451,9.3
17-07-2025,17:00,Rohini,28.7041,77.1025,127,48.4,53.6,530,20.3
17-07-2025,18:00,Rohini,28.7041,77.1025,127,59.3,62.6,686,35.1
17-07-2025,19:00,Rohini,28.7041,77.1025,136,72.9,75.4,890,55.2
17-07-2025,20:00,Rohini,28.7041,77.1025,132,77.1,79.6,1083,67.5
17-07-2025,21:00,Rohini,28.7041,77.1025,126,77.8,81.5,1271,64.8
17-07-2025,22:00,Rohini,28.7041,77.1025,128,79.6,84.3,1448,54.2
17-07-2025,23:00,Rohini,28.7041,77.1025,130,79.9,88.0,1538,44.4
17-07-2025,00:00,IGI Airport,28.5562,77.1,147,64.7,85.0,527,37.3
17-07-2025,01:00,IGI Airport,28.5562,77.1,150,60.8,72.2,423,32.3
17-07-2025,02:00,IGI Airport,28.5562,77.1,151,56.2,73.1,350,27.9
17-07-2025,03:00,IGI Airport,28.5562,77.1,151,50.2,66.6,315,23.7
17-07-2025,04:00,IGI Airport,28.5562,77.1,151,45.3,64.0,310,20.1
17-07-2025,05:00,IGI Airport,28.5562,77.1,151,50.1,136.0,338,24.5
17-07-2025,06:00,IGI Airport,28.5562,77.1,152,40.2,129.9,429,24.2
17-07-2025,07:00,IGI Airport,28.5562,77.1,152,29.2,72.4,553,23.6
17-07-2025,08:00,IGI Airport,28.5562,77.1,152,25.4,44.7,627,21.9
17-07-2025,09:00,IGI Airport,28.5562,77.1,151,26.4,70.1,600,18.3
17-07-2025,10:00,IGI Airport,28.5562,77.1,151,38.0,179.3,521,13.7
17-07-2025,11:00,IGI Airport,28.5562,77.1,151,45.6,246.8,458,10.0
17-07-2025,12:00,IGI Airport,28.5562,77.1,151,48.9,261.7,430,7.5
17-07-2025,13:00,IGI Airport,28.5562,77.1,151,47.0,239.3,418,6.0
17-07-2025,14:00,IGI Airport,28.5562,77.1,151,40.7,192.8,425,5.9
17-07-2025,15:00,IGI Airport,28.5562,77.1,150,37.1,135.0,428,6.1
17-07-2025,16:00,IGI Airport,28.5562,77.1,149,34.8,96.9,451,7.7
17-07-2025,17:00,IGI Airport,28.5562,77.1,147,38.3,45.2,568,17.0
17-07-2025,18:00,IGI Airport,28.5562,77.1,143,48.3,52.7,849,38.1
17-07-2025,19:00,IGI Airport,28.5562,77.1,140,62.9,66.4,1225,66.8
17-07-2025,20:00,IGI Airport,28.5562,77.1,138,71.9,75.2,1565,84.9
17-07-2025,21:00,IGI Airport,28.5562,77.1,135,74.7,91.0,1859,82.8
17-07-2025,22:00,IGI Airport,28.5562,77.1,134,78.7,115.3,2118,70.1
17-07-2025,23:00,IGI Airport,28.5562,77.1,135,77.5,94.5,2244,57.5
18-07-2025,00:00,Anand Vihar,28.6469,77.316,133,77.3,89.2,1776,37.9
18-07-2025,01:00,Anand Vihar,28.6469,77.316,136,75.4,90.3,1383,32.0
18-07-2025,02:00,Anand Vihar,28.6469,77.316,138,74.3,92.0,1038,27.6
18-07-2025,03:00,Anand Vihar,28.6469,77.316,140,73.3,97.3,803,25.5
18-07-2025,04:00,Anand Vihar,28.6469,77.316,143,69.8,97.6,615,24.9
18-07-2025,05:00,Anand Vihar,28.6469,77.316,145,39.8,40.5,495,18.8
18-07-2025,06:00,Anand Vihar,28.6469,77.316,144,38.0,62.2,481,18.3
18-07-2025,07:00,Anand Vihar,28.6469,77.316,145,39.7,87.1,534,17.4
18-07-2025,08:00,Anand Vihar,28.6469,77.316,145,39.0,97.1,557,15.7
18-07-2025,09:00,Anand Vihar,28.6469,77.316,146,38.1,105.0,499,12.5
18-07-2025,10:00,Anand Vihar,28.6469,77.316,147,38.4,110.8,411,8.5
18-07-2025,11:00,Anand Vihar,28.6469,77.316,148,32.9,80.1,347,5.5
18-07-2025,12:00,Anand Vihar,28.6469,77.316,148,29.3,36.6,327,4.1
18-07-2025,13:00,Anand Vihar,28.6469,77.316,147,27.7,28.7,331,3.7
18-07-2025,14:00,Anand Vihar,28.6469,77.316,146,26.8,27.8,356,4.7
18-07-2025,15:00,Anand Vihar,28.6469,77.316,145,26.5,28.6,418,8.1
18-07-2025,16:00,Anand Vihar,28.6469,77.316,144,28.5,30.7,501,12.9
18-07-2025,17:00,Anand Vihar,28.6469,77.316,144,30.7,39.7,550,10.5
18-07-2025,18:00,Anand Vihar,28.6469,77.316,142,30.3,34.5,535,14.1
18-07-2025,19:00,Anand Vihar,28.6469,77.316,139,31.0,34.1,487,19.0
18-07-2025,20:00,Anand Vihar,28.6469,77.316,134,31.7,34.2,444,22.4
18-07-2025,21:00,Anand Vihar,28.6469,77.316,130,30.3,32.8,421,23.1
18-07-2025,22:00,Anand Vihar,28.6469,77.316,125,29.3,31.7,403,22.4
18-07-2025,23:00,Anand Vihar,28.6469,77.316,119,27.8,29.9,380,21.3
18-07-2025,00:00,Connaught Place,28.6304,77.2177,133,77.3,89.2,1912,37.9
18-07-2025,01:00,Connaught Place,28.6304,77.2177,136,75.4,90.3,1600,32.0
18-07-2025,02:00,Connaught Place,28.6304,77.2177,138,74.3,92.0,1290,27.6
18-07-2025,03:00,Connaught Place,28.6304,77.2177,140,73.3,97.3,998,25.5
18-07-2025,04:00,Connaught Place,28.6304,77.2177,143,69.8,97.6,707,24.9
18-07-2025,05:00,Connaught Place,28.6304,77.2177,145,39.8,40.5,511,18.8
18-07-2025,06:00,Connaught Place,28.6304,77.2177,144,38.0,62.2,481,18.3
18-07-2025,07:00,Connaught Place,28.6304,77.2177,145,39.7,87.1,544,17.4
18-07-2025,08:00,Connaught Place,28.6304,77.2177,145,39.0,97.1,577,15.7
18-07-2025,09:00,Connaught Place,28.6304,77.2177,146,38.1,105.0,521,12.5
18-07-2025,10:00,Connaught Place,28.6304,77.2177,147,38.4,110.8,435,8.5
18-07-2025,11:00,Connaught Place,28.6304,77.2177,148,32.9,80.1,369,5.5
18-07-2025,12:00,Connaught Place,28.6304,77.2177,148,29.3,36.6,336,4.1
18-07-2025,13:00,Connaught Place,28.6304,77.2177,147,27.7,28.7,322,3.7
18-07-2025,14:00,Connaught Place,28.6304,77.2177,146,26.8,27.8,338,4.7
18-07-2025,15:00,Connaught Place,28.6304,77.2177,145,26.5,28.6,410,8.1
18-07-2025,16:00,Connaught Place,28.6304,77.2177,144,28.5,30.7,512,12.9
18-07-2025,17:00,Connaught Place,28.6304,77.2177,144,30.7,39.7,577,10.5
18-07-2025,18:00,Connaught Place,28.6304,77.2177,142,30.3,34.5,569,14.1
18-07-2025,19:00,Connaught Place,28.6304,77.2177,139,31.0,34.1,524,19.0
18-07-2025,20:00,Connaught Place,28.6304,77.2177,134,31.7,34.2,480,22.4
18-07-2025,21:00,Connaught Place,28.6304,77.2177,130,30.3,32.8,449,23.1
18-07-2025,22:00,Connaught Place,28.6304,77.2177,125,29.3,31.7,419,22.4
18-07-2025,23:00,Connaught Place,28.6304,77.2177,119,27.8,29.9,387,21.3
18-07-2025,00:00,Dwarka,28.5882,77.0494,136,74.0,86.4,2027,48.0
18-07-2025,01:00,Dwarka,28.5882,77.0494,136,71.2,84.5,1902,38.5
18-07-2025,02:00,Dwarka,28.5882,77.0494,138,69.2,84.5,1686,30.9
18-07-2025,03:00,Dwarka,28.5882,77.0494,139,66.6,87.8,1317,26.1
18-07-2025,04:00,Dwarka,28.5882,77.0494,141,60.5,85.2,856,23.1
18-07-2025,05:00,Dwarka,28.5882,77.0494,142,34.8,36.0,522,16.2
18-07-2025,06:00,Dwarka,28.5882,77.0494,141,32.8,50.4,432,15.7
18-07-2025,07:00,Dwarka,28.5882,77.0494,140,34.6,76.8,469,15.0
18-07-2025,08:00,Dwarka,28.5882,77.0494,140,49.5,266.4,493,13.6
18-07-2025,09:00,Dwarka,28.5882,77.0494,143,41.1,174.6,453,10.9
18-07-2025,10:00,Dwarka,28.5882,77.0494,144,34.2,105.7,401,7.6
18-07-2025,11:00,Dwarka,28.5882,77.0494,144,60.5,417.2,357,5.2
18-07-2025,12:00,Dwarka,28.5882,77.0494,146,28.9,65.0,323,3.9
18-07-2025,13:00,Dwarka,28.5882,77.0494,144,25.9,27.4,298,3.5
18-07-2025,14:00,Dwarka,28.5882,77.0494,141,27.1,28.3,297,4.8
18-07-2025,15:00,Dwarka,28.5882,77.0494,140,28.7,30.2,339,8.9
18-07-2025,16:00,Dwarka,28.5882,77.0494,139,28.2,29.2,405,14.7
18-07-2025,17:00,Dwarka,28.5882,77.0494,138,23.2,28.3,458,9.6
18-07-2025,18:00,Dwarka,28.5882,77.0494,137,23.9,26.5,486,12.8
18-07-2025,19:00,Dwarka,28.5882,77.0494,134,25.0,27.2,499,17.2
18-07-2025,20:00,Dwarka,28.5882,77.0494,130,24.9,27.1,496,20.3
18-07-2025,21:00,Dwarka,28.5882,77.0494,125,23.9,26.3,467,21.0
18-07-2025,22:00,Dwarka,28.5882,77.0494,120,23.3,26.0,421,20.4
18-07-2025,23:00,Dwarka,28.5882,77.0494,114,22.6,25.4,378,19.5
18-07-2025,00:00,Okhla Phase III,28.5273,77.2618,136,74.0,86.4,1591,48.0
18-07-2025,01:00,Okhla Phase III,28.5273,77.2618,136,71.2,84.5,1224,38.5
18-07-2025,02:00,Okhla Phase III,28.5273,77.2618,138,69.2,84.5,907,30.9
18-07-2025,03:00,Okhla Phase III,28.5273,77.2618,139,66.6,87.8,709,26.1
18-07-2025,04:00,Okhla Phase III,28.5273,77.2618,141,60.5,85.2,561,23.1
18-07-2025,05:00,Okhla Phase III,28.5273,77.2618,142,34.8,36.0,466,16.2
18-07-2025,06:00,Okhla Phase III,28.5273,77.2618,141,32.8,50.4,449,15.7
18-07-2025,07:00,Okhla Phase III,28.5273,77.2618,140,34.6,76.8,485,15.0
18-07-2025,08:00,Okhla Phase III,28.5273,77.2618,140,49.5,266.4,497,13.6
18-07-2025,09:00,Okhla Phase III,28.5273,77.2618,143,41.1,174.6,444,10.9
18-07-2025,10:00,Okhla Phase III,28.5273,77.2618,144,34.2,105.7,367,7.6
18-07-2025,11:00,Okhla Phase III,28.5273,77.2618,144,60.5,417.2,309,5.2
18-07-2025,12:00,Okhla Phase III,28.5273,77.2618,146,28.9,65.0,285,3.9
18-07-2025,13:00,Okhla Phase III,28.5273,77.2618,144,25.9,27.4,280,3.5
18-07-2025,14:00,Okhla Phase III,28.5273,77.2618,141,27.1,28.3,296,4.8
18-07-2025,15:00,Okhla Phase III,28.5273,77.2618,140,28.7,30.2,351,8.9
18-07-2025,16:00,Okhla Phase III,28.5273,77.2618,139,28.2,29.2,427,14.7
18-07-2025,17:00,Okhla Phase III,28.5273,77.2618,138,23.2,28.3,476,9.6
18-07-2025,18:00,Okhla Phase III,28.5273,77.2618,137,23.9,26.5,472,12.8
18-07-2025,19:00,Okhla Phase III,28.5273,77.2618,134,25.0,27.2,440,17.2
18-07-2025,20:00,Okhla Phase III,28.5273,77.2618,130,24.9,27.1,410,20.3
18-07-2025,21:00,Okhla Phase III,28.5273,77.2618,125,23.9,26.3,392,21.0
18-07-2025,22:00,Okhla Phase III,28.5273,77.2618,120,23.3,26.0,375,20.4
18-07-2025,23:00,Okhla Phase III,28.5273,77.2618,114,22.6,25.4,354,19.5
18-07-2025,00:00,Rohini,28.7041,77.1025,133,77.3,89.2,1501,37.9
18-07-2025,01:00,Rohini,28.7041,77.1025,136,75.4,90.3,1377,32.0
18-07-2025,02:00,Rohini,28.7041,77.1025,138,74.3,92.0,1211,27.6
18-07-2025,03:00,Rohini,28.7041,77.1025,140,73.3,97.3,978,25.5
18-07-2025,04:00,Rohini,28.7041,77.1025,143,69.8,97.6,704,24.9
18-07-2025,05:00,Rohini,28.7041,77.1025,145,39.8,40.5,504,18.8
18-07-2025,06:00,Rohini,28.7041,77.1025,144,38.0,62.2,448,18.3
18-07-2025,07:00,Rohini,28.7041,77.1025,145,39.7,87.1,467,17.4
18-07-2025,08:00,Rohini,28.7041,77.1025,145,39.0,97.1,474,15.7
18-07-2025,09:00,Rohini,28.7041,77.1025,146,38.1,105.0,434,12.5
18-07-2025,10:00,Rohini,28.7041,77.1025,147,38.4,110.8,382,8.5
18-07-2025,11:00,Rohini,28.7041,77.1025,148,32.9,80.1,340,5.5
18-07-2025,12:00,Rohini,28.7041,77.1025,148,29.3,36.6,310,4.1
18-07-2025,13:00,Rohini,28.7041,77.1025,147,27.7,28.7,290,3.7
18-07-2025,14:00,Rohini,28.7041,77.1025,146,26.8,27.8,292,4.7
18-07-2025,15:00,Rohini,28.7041,77.1025,145,26.5,28.6,334,8.1
18-07-2025,16:00,Rohini,28.7041,77.1025,144,28.5,30.7,398,12.9
18-07-2025,17:00,Rohini,28.7041,77.1025,144,30.7,39.7,449,10.5
18-07-2025,18:00,Rohini,28.7041,77.1025,142,30.3,34.5,473,14.1
18-07-2025,19:00,Rohini,28.7041,77.1025,139,31.0,34.1,484,19.0
18-07-2025,20:00,Rohini,28.7041,77.1025,134,31.7,34.2,479,22.4
18-07-2025,21:00,Rohini,28.7041,77.1025,130,30.3,32.8,453,23.1
18-07-2025,22:00,Rohini,28.7041,77.1025,125,29.3,31.7,413,22.4
18-07-2025,23:00,Rohini,28.7041,77.1025,119,27.8,29.9,375,21.3
18-07-2025,00:00,IGI Airport,28.5562,77.1,136,74.0,86.4,2185,48.0
18-07-2025,01:00,IGI Airport,28.5562,77.1,136,71.2,84.5,1993,38.5
18-07-2025,02:00,IGI Airport,28.5562,77.1,138,69.2,84.5,1725,30.9
18-07-2025,03:00,IGI Airport,28.5562,77.1,139,66.6,87.8,1327,26.1
18-07-2025,04:00,IGI Airport,28.5562,77.1,141,60.5,85.2,852,23.1
18-07-2025,05:00,IGI Airport,28.5562,77.1,142,34.8,36.0,516,16.2
18-07-2025,06:00,IGI Airport,28.5562,77.1,141,32.8,50.4,446,15.7
18-07-2025,07:00,IGI Airport,28.5562,77.1,140,34.6,76.8,515,15.0
18-07-2025,08:00,IGI Airport,28.5562,77.1,140,49.5,266.4,560,13.6
18-07-2025,09:00,IGI Airport,28.5562,77.1,143,41.1,174.6,515,10.9
18-07-2025,10:00,IGI Airport,28.5562,77.1,144,34.2,105.7,447,7.6
18-07-2025,11:00,IGI Airport,28.5562,77.1,144,60.5,417.2,389,5.2
18-07-2025,12:00,IGI Airport,28.5562,77.1,146,28.9,65.0,347,3.9
18-07-2025,13:00,IGI Airport,28.5562,77.1,144,25.9,27.4,315,3.5
18-07-2025,14:00,IGI Airport,28.5562,77.1,141,27.1,28.3,318,4.8
18-07-2025,15:00,IGI Airport,28.5562,77.1,140,28.7,30.2,383,8.9
18-07-2025,16:00,IGI Airport,28.5562,77.1,139,28.2,29.2,483,14.7
18-07-2025,17:00,IGI Airport,28.5562,77.1,138,23.2,28.3,552,9.6
18-07-2025,18:00,IGI Airport,28.5562,77.1,137,23.9,26.5,564,12.8
18-07-2025,19:00,IGI Airport,28.5562,77.1,134,25.0,27.2,546,17.2
18-07-2025,20:00,IGI Airport,28.5562,77.1,130,24.9,27.1,518,20.3
18-07-2025,21:00,IGI Airport,28.5562,77.1,125,23.9,26.3,481,21.0
18-07-2025,22:00,IGI Airport,28.5562,77.1,120,23.3,26.0,433,20.4
18-07-2025,23:00,IGI Airport,28.5562,77.1,114,22.6,25.4,388,19.5
19-07-2025,00:00,Anand Vihar,28.6469,77.316,114,25.9,27.9,342,20.0
19-07-2025,01:00,Anand Vihar,28.6469,77.316,109,24.3,26.6,300,18.4
19-07-2025,02:00,Anand Vihar,28.6469,77.316,103,23.3,26.4,272,17.3
19-07-2025,03:00,Anand Vihar,28.6469,77.316,98,22.9,26.4,268,17.1
19-07-2025,04:00,Anand Vihar,28.6469,77.316,94,22.5,26.0,279,17.5
19-07-2025,05:00,Anand Vihar,28.6469,77.316,90,16.8,18.3,298,16.1
19-07-2025,06:00,Anand Vihar,28.6469,77.316,88,15.3,16.6,333,16.1
19-07-2025,07:00,Anand Vihar,28.6469,77.316,86,14.5,15.1,376,15.9
19-07-2025,08:00,Anand Vihar,28.6469,77.316,83,13.0,13.2,398,15.1
19-07-2025,09:00,Anand Vihar,28.6469,77.316,81,13.5,13.6,376,13.0
19-07-2025,10:00,Anand Vihar,28.6469,77.316,79,15.4,15.6,333,10.2
19-07-2025,11:00,Anand Vihar,28.6469,77.316,77,17.8,21.7,303,8.1
19-07-2025,12:00,Anand Vihar,28.6469,77.316,75,25.9,103.8,297,6.7
19-07-2025,13:00,Anand Vihar,28.6469,77.316,75,31.5,142.5,306,6.0
19-07-2025,14:00,Anand Vihar,28.6469,77.316,75,38.1,186.7,332,6.8
19-07-2025,15:00,Anand Vihar,28.6469,77.316,76,43.3,237.5,370,8.9
19-07-2025,16:00,Anand Vihar,28.6469,77.316,78,48.9,297.1,427,12.5
19-07-2025,17:00,Anand Vihar,28.6469,77.316,95,61.9,324.1,526,20.0
19-07-2025,18:00,Anand Vihar,28.6469,77.316,105,67.8,284.1,717,37.8
19-07-2025,19:00,Anand Vihar,28.6469,77.316,104,77.3,260.8,950,62.1
19-07-2025,20:00,Anand Vihar,28.6469,77.316,90,83.6,244.9,1104,78.6
19-07-2025,21:00,Anand Vihar,28.6469,77.316,95,83.8,240.3,1123,80.1
19-07-2025,22:00,Anand Vihar,28.6469,77.316,99,81.5,237.5,1063,73.9
19-07-2025,23:00,Anand Vihar,28.6469,77.316,105,78.5,221.7,965,67.4
19-07-2025,00:00,Connaught Place,28.6304,77.2177,114,25.9,27.9,348,20.0
19-07-2025,01:00,Connaught Place,28.6304,77.2177,109,24.3,26.6,307,18.4
19-07-2025,02:00,Connaught Place,28.6304,77.2177,103,23.3,26.4,281,17.3
19-07-2025,03:00,Connaught Place,28.6304,77.2177,98,22.9,26.4,276,17.1
19-07-2025,04:00,Connaught Place,28.6304,77.2177,94,22.5,26.0,285,17.5
19-07-2025,05:00,Connaught Place,28.6304,77.2177,90,16.8,18.3,302,16.1
19-07-2025,06:00,Connaught Place,28.6304,77.2177,88,15.3,16.6,333,16.1
19-07-2025,07:00,Connaught Place,28.6304,77.2177,86,14.5,15.1,371,15.9
19-07-2025,08:00,Connaught Place,28.6304,77.2177,83,13.0,13.2,389,15.1
19-07-2025,09:00,Connaught Place,28.6304,77.2177,81,13.5,13.6,367,13.0
19-07-2025,10:00,Connaught Place,28.6304,77.2177,79,15.4,15.6,326,10.2
19-07-2025,11:00,Connaught Place,28.6304,77.2177,77,17.8,21.7,297,8.1
19-07-2025,12:00,Connaught Place,28.6304,77.2177,75,25.9,103.8,294,6.7
19-07-2025,13:00,Connaught Place,28.6304,77.2177,75,31.5,142.5,304,6.0
19-07-2025,14:00,Connaught Place,28.6304,77.2177,75,38.1,186.7,323,6.8
19-07-2025,15:00,Connaught Place,28.6304,77.2177,76,43.3,237.5,329,8.9
19-07-2025,16:00,Connaught Place,28.6304,77.2177,78,48.9,297.1,345,12.5
19-07-2025,17:00,Connaught Place,28.6304,77.2177,95,61.9,324.1,432,20.0
19-07-2025,18:00,Connaught Place,28.6304,77.2177,105,67.8,284.1,673,37.8
19-07-2025,19:00,Connaught Place,28.6304,77.2177,104,77.3,260.8,986,62.1
19-07-2025,20:00,Connaught Place,28.6304,77.2177,90,83.6,244.9,1186,78.6
19-07-2025,21:00,Connaught Place,28.6304,77.2177,95,83.8,240.3,1183,80.1
19-07-2025,22:00,Connaught Place,28.6304,77.2177,99,81.5,237.5,1066,73.9
19-07-2025,23:00,Connaught Place,28.6304,77.2177,105,78.5,221.7,922,67.4
19-07-2025,00:00,Dwarka,28.5882,77.0494,109,21.4,24.4,344,18.2
19-07-2025,01:00,Dwarka,28.5882,77.0494,103,20.6,24.1,313,16.6
19-07-2025,02:00,Dwarka,28.5882,77.0494,98,20.6,24.5,292,15.4
19-07-2025,03:00,Dwarka,28.5882,77.0494,94,19.6,23.2,286,15.0
19-07-2025,04:00,Dwarka,28.5882,77.0494,90,18.7,21.8,290,15.0
19-07-2025,05:00,Dwarka,28.5882,77.0494,86,10.7,11.7,297,13.6
19-07-2025,06:00,Dwarka,28.5882,77.0494,84,10.1,10.6,309,13.2
19-07-2025,07:00,Dwarka,28.5882,77.0494,82,10.8,11.0,324,12.6
19-07-2025,08:00,Dwarka,28.5882,77.0494,80,11.6,12.0,329,11.5
19-07-2025,09:00,Dwarka,28.5882,77.0494,76,12.9,13.5,312,9.6
